"Longitude","Gender","Senior Citizen","Partner","Dependents","Tenure Months","Phone Service","Multiple Lines","Internet Service","Online Security","Online Backup","Device Protection","Tech Support","Streaming TV","Streaming Movies","Contract","Paperless Billing","Payment Method","Churn Label","Churn Value","Churn Score","CLTV","Churn Reason"
-121.578701,2,1,1,1,54,2,1,2,"Yes",3,1,3,3,3,2,2,2,2,1,87,4406,20
-120.973865,2,1,1,1,2,2,1,2,"No",1,3,1,3,3,1,2,3,2,1,66,3790,21
-121.30587,1,1,2,1,30,2,1,3,"No internet service",2,2,2,2,2,1,1,1,2,1,79,2486,15
-121.902943,1,1,1,1,4,2,1,2,"No",1,1,1,3,1,1,2,3,2,1,69,2085,12
-121.25441,1,1,2,1,17,2,1,2,"Yes",1,1,3,3,1,1,1,3,2,1,89,5643,10
-120.522149,1,2,1,1,60,2,3,2,"No",1,3,3,3,3,2,2,3,2,1,78,5507,13
-120.76901,2,1,1,2,1,2,1,1,"No",1,1,3,1,1,1,2,4,2,1,72,3113,9
-120.015167,1,1,1,1,13,2,3,2,"Yes",1,1,1,3,3,1,2,3,2,1,69,2008,19
-120.916997,1,2,2,1,38,2,3,2,"No",1,1,1,1,1,1,2,1,2,1,82,5165,20
-121.266725,2,2,2,2,1,2,1,1,"No",1,1,3,1,1,1,2,2,2,1,84,4478,21
-121.218435,2,1,2,1,50,2,3,2,"No",3,1,3,3,3,1,1,3,2,1,82,5897,11
-121.498102,2,1,2,1,65,2,3,2,"Yes",3,3,1,1,1,2,1,3,2,1,72,6110,15
-121.288545,2,2,2,1,7,2,3,2,"No",1,3,1,3,3,1,2,3,2,1,74,2016,8
-121.114897,2,2,1,1,2,2,3,2,"No",1,1,1,3,3,1,2,3,2,1,93,5569,8
-120.77069,1,1,1,1,45,2,3,2,"No",3,1,1,3,1,1,2,2,2,1,97,4880,17
-121.587535,1,1,1,1,1,2,1,2,"No",3,1,1,1,1,1,2,2,2,1,69,5996,18
-121.409837,2,1,1,1,1,1,2,1,"No",3,1,3,1,3,1,2,4,2,1,66,3704,3
-121.225093,2,1,2,1,13,2,1,2,"Yes",1,1,1,1,3,1,1,3,2,1,77,4745,5
-122.024579,2,1,1,1,10,2,3,2,"No",3,1,1,1,1,1,2,1,2,1,77,3492,6
-120.83679,2,1,1,1,4,2,3,2,"No",3,1,1,3,3,1,2,3,2,1,91,2777,4
-120.209673,1,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,1,4,2,1,92,3663,8
-121.161585,2,1,2,1,41,2,3,2,"No",1,3,3,3,3,2,2,3,2,1,84,2098,3
-121.44195,2,1,2,1,71,2,3,2,"No",3,3,1,3,3,3,2,1,2,1,81,4072,5
-121.694431,1,1,1,2,3,2,1,1,"Yes",1,1,3,1,1,1,2,4,2,1,97,4412,5
-121.444144,2,1,1,1,69,2,3,2,"No",1,3,3,3,3,3,2,1,2,1,81,4859,5
-121.334051,1,2,2,1,51,2,3,2,"Yes",1,1,1,1,1,1,2,3,2,1,96,5748,6
-121.363411,1,1,1,1,6,2,1,2,"No",1,1,1,1,1,1,2,4,2,1,77,5816,4
-121.38029,2,1,1,1,1,2,1,1,"No",1,3,1,1,1,1,2,3,2,1,83,2077,4
-121.263583,2,2,1,1,1,2,3,2,"No",1,1,1,1,1,1,2,3,2,1,89,3429,19
-121.83721,2,1,1,1,31,2,3,1,"No",3,1,3,3,3,2,2,4,2,1,67,2872,20
-121.21191,2,1,1,1,58,2,3,2,"No",1,3,3,3,3,2,2,3,2,1,66,5411,21
-121.24807,2,2,2,1,47,2,3,2,"No",1,3,1,3,3,1,2,3,2,1,91,5166,11
-121.895718,2,1,1,1,2,2,1,2,"No",3,1,1,3,3,1,1,3,2,1,82,5332,12
-122.302169,1,1,1,1,1,2,1,2,"No",1,3,1,3,3,1,1,3,2,1,77,5764,10
-121.041166,1,1,1,1,1,2,1,1,"No",1,1,1,3,1,1,2,2,2,1,98,3809,13
-121.156163,2,1,1,1,1,2,3,2,"No",1,3,1,3,3,1,2,3,2,1,77,4390,9
-121.093256,1,1,2,1,5,2,3,1,"No",1,3,3,3,1,1,1,1,2,1,69,3889,19
-120.743116,1,1,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,91,3365,20
-121.062384,2,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,2,4,2,1,90,4132,21
-122.284654,1,1,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,82,4073,11
-122.464732,2,1,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,67,5258,15
-122.318749,2,2,2,1,40,2,3,2,"Yes",1,1,1,3,3,1,1,3,2,1,84,2837,8
-121.719489,2,1,1,1,3,2,1,2,"No",1,1,1,3,1,1,1,3,2,1,89,4183,5
-120.913975,1,1,1,1,13,2,3,2,"No",1,1,1,1,3,1,2,3,2,1,77,2659,6
-121.572692,1,1,2,1,58,2,3,2,"Yes",3,1,1,1,3,1,2,1,2,1,73,5989,8
-122.369876,2,2,2,1,1,1,2,1,"No",1,1,1,1,1,1,1,3,2,1,95,2119,3
-122.392067,1,1,1,1,29,1,2,1,"No",1,1,1,1,1,1,2,2,2,1,81,2796,5
-123.008567,2,1,1,2,1,2,1,1,"No",1,3,1,1,1,1,1,3,2,1,65,3913,5
-122.544556,2,1,1,1,1,2,1,1,"No",1,1,1,1,1,1,1,3,2,1,78,5774,5
-122.935922,2,1,1,1,2,2,1,2,"No",1,3,1,1,3,1,2,3,2,1,67,3273,6
-122.955018,2,1,1,1,10,2,3,2,"No",1,1,1,3,3,1,1,3,2,1,69,4922,6
-123.487478,2,1,1,1,49,2,3,2,"No",1,1,3,3,3,2,2,1,2,1,82,5585,6
-121.474529,2,1,2,2,6,2,1,1,"No",3,3,1,1,1,1,2,4,2,1,99,3878,4
-122.803899,2,1,1,1,35,2,1,2,"No",3,3,1,3,3,2,2,1,2,1,80,2473,19
-122.091481,2,1,2,1,70,2,3,2,"Yes",3,3,3,3,3,2,1,2,2,1,99,5563,20
-121.579609,1,2,1,1,42,2,3,2,"No",3,3,1,3,3,1,2,1,2,1,79,2984,15
-122.379175,1,1,1,1,9,2,1,1,"Yes",3,1,1,3,3,1,2,3,2,1,90,5900,12
-122.037023,1,1,1,1,1,2,1,1,"No",1,1,1,1,3,1,2,3,2,1,71,3065,10
-121.428965,2,1,2,1,21,2,3,2,"No",1,3,3,3,3,1,2,3,2,1,69,3584,13
-122.937379,1,1,1,1,1,2,1,2,"No",1,1,1,1,1,1,1,3,2,1,99,3052,19
-123.260788,2,1,1,1,16,2,1,3,"No internet service",2,2,2,2,2,1,1,1,2,1,83,4327,20
-122.018567,2,1,2,1,15,2,3,2,"No",1,1,1,1,1,1,2,1,2,1,97,2510,11
-120.636358,1,1,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,72,2874,15
-120.345639,2,1,1,1,2,2,1,2,"No",1,1,1,1,1,1,2,2,2,1,74,2320,8
-120.612113,2,1,2,1,55,1,2,1,"No",1,3,3,3,3,1,2,1,2,1,69,6041,1
-120.091806,1,1,2,1,13,2,3,2,"No",3,3,1,3,1,1,1,3,2,1,75,2973,8
-120.212535,1,1,2,2,3,1,2,1,"Yes",1,1,1,1,1,1,1,2,2,1,84,2613,2
-120.054765,2,2,1,1,66,2,3,2,"No",3,3,3,3,3,2,1,2,2,1,93,4389,1
-120.106169,1,1,2,1,38,2,3,2,"No",1,3,3,3,3,1,2,3,2,1,92,2341,1
-120.247127,2,1,1,2,1,1,2,1,"No",1,1,1,1,1,1,2,3,2,1,99,5421,1
-118.24902,2,1,1,1,22,2,1,1,"No",3,1,3,1,1,2,2,2,2,1,84,5866,2
-118.246978,2,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,2,4,2,1,70,4389,4
-118.30742,2,1,2,1,1,2,1,2,"No",1,1,1,1,1,1,2,4,2,1,84,2100,14
-118.251977,2,1,1,1,1,2,1,2,"No",1,1,1,1,3,1,2,3,2,1,82,4424,14
-118.354338,2,1,1,1,2,2,3,1,"No",1,1,1,1,3,1,1,1,2,1,96,5344,3
-118.264495,2,2,1,1,1,2,3,2,"No",1,1,1,1,1,1,2,3,2,1,95,3763,5
-118.33846,1,2,1,1,12,2,3,2,"No",3,1,1,3,1,1,2,3,2,1,94,4703,6
-118.263804,1,1,2,1,34,2,3,1,"Yes",3,1,3,1,1,1,1,3,2,1,91,3918,3
-118.295647,1,1,1,1,1,2,3,2,"No",1,1,1,1,1,1,2,3,2,1,69,2016,3
-118.326843,1,1,2,1,10,2,3,2,"No",3,3,1,3,3,1,2,2,2,1,78,3596,5
-118.349191,1,1,1,1,16,2,1,1,"Yes",1,1,1,1,1,1,2,3,2,1,69,4254,5
-118.491244,1,1,2,1,7,2,3,2,"No",1,1,1,3,1,1,2,3,2,1,74,3887,5
-118.381061,1,1,1,1,9,2,1,2,"No",1,1,1,1,3,1,2,3,2,1,81,3246,6
-118.128628,1,1,1,1,48,2,1,2,"No",3,3,3,3,1,3,2,4,2,1,97,2459,4
-118.396336,1,2,2,1,2,2,3,2,"No",1,3,1,1,1,1,1,3,2,1,67,4225,19
-118.445475,1,1,1,1,2,1,2,1,"No",1,1,1,3,3,1,2,3,2,1,74,4566,20
-118.359824,1,2,1,1,14,2,3,2,"No",1,1,1,1,1,1,2,3,2,1,71,5342,21
-118.292062,1,1,2,1,3,2,3,2,"No",1,1,1,1,1,1,2,2,2,1,69,5657,11
-118.353714,2,2,2,1,57,2,3,2,"No",1,3,1,3,3,1,1,3,2,1,74,5247,15
-118.330794,2,1,1,1,3,2,3,2,"No",1,1,1,1,1,1,1,4,2,1,88,3190,12
-118.032222,1,2,1,1,64,2,1,1,"Yes",3,1,3,3,1,3,2,2,2,1,89,6080,10
-118.012204,1,2,1,1,2,2,1,2,"No",1,1,1,1,1,1,1,3,2,1,96,4407,13
-118.089299,2,1,1,1,12,2,1,1,"No",1,1,3,1,1,1,1,1,2,1,67,3624,9
-118.300237,1,1,1,1,12,2,1,2,"No",1,3,1,3,3,1,2,3,2,1,89,5239,20
-118.074071,1,1,1,1,54,2,3,2,"No",1,1,3,3,3,1,2,3,2,1,75,5763,21
-118.317354,1,1,2,2,4,2,1,1,"No",3,1,3,1,1,1,1,4,2,1,99,5758,11
-118.164432,1,2,1,1,1,2,1,2,"No",1,3,1,1,3,1,2,3,2,1,93,2650,15
-118.210737,2,1,2,1,51,1,2,1,"Yes",3,3,1,3,3,2,1,3,2,1,95,5633,8
-118.179626,2,1,1,2,4,2,1,1,"Yes",1,1,1,1,1,1,2,3,2,1,84,4455,8
-118.182239,2,1,1,1,35,2,1,1,"No",1,1,1,3,1,1,1,4,2,1,100,2220,8
-118.222416,1,1,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,81,2637,17
-117.95982,2,1,1,1,38,2,1,1,"No",1,3,3,1,3,2,2,4,2,1,83,3818,18
-118.153729,2,2,2,1,37,2,3,2,"No",1,1,1,3,3,1,2,3,2,1,95,4127,3
-118.165327,2,1,1,1,3,2,1,2,"No",1,1,1,1,1,1,1,3,2,1,84,2421,5
-118.087353,2,1,1,1,61,2,3,2,"Yes",1,3,3,3,3,3,2,2,2,1,87,4495,6
-118.112911,1,1,1,1,11,2,1,1,"Yes",1,1,1,1,1,1,1,2,2,1,92,4444,4
-118.262974,1,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,2,4,2,1,69,4197,3
-118.245839,2,1,1,1,19,1,2,1,"No",1,3,1,3,1,1,2,3,2,1,78,2933,3
-118.203869,2,1,1,1,56,2,3,3,"No internet service",2,2,2,2,2,2,1,3,2,1,92,5327,5
-118.759788,2,1,2,2,2,2,3,1,"Yes",1,1,1,1,1,1,1,4,2,1,77,5560,5
-118.577563,1,1,2,1,14,2,1,2,"Yes",3,1,3,3,3,2,1,4,2,1,84,5887,5
-118.540958,2,1,1,1,15,1,2,1,"No",1,1,3,1,1,1,2,3,2,1,82,5518,6
-118.482296,1,1,2,1,64,1,2,1,"Yes",1,3,3,1,3,3,1,3,2,1,66,6347,4
-118.41459,2,1,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,78,4512,8
-118.573726,2,2,1,1,55,2,3,2,"Yes",1,1,1,3,3,1,2,3,2,1,69,5543,19
-118.548511,1,1,1,1,18,2,3,2,"No",1,1,3,3,3,1,2,1,2,1,100,3068,20
-118.88109,2,2,2,1,32,2,1,2,"No",1,1,1,1,3,1,2,2,2,1,94,5365,21
-118.822796,1,2,1,1,66,2,3,2,"No",3,1,1,1,1,1,2,2,2,1,79,5011,11
-118.445461,2,1,1,1,7,2,3,2,"No",1,1,1,1,3,1,2,3,2,1,66,3780,15
-118.432138,2,2,2,1,6,2,1,2,"No",3,1,1,1,3,1,2,3,2,1,72,5834,12
-118.300942,2,1,1,1,13,2,3,2,"No",1,1,3,3,3,1,2,4,2,1,81,3493,10
-118.400022,1,1,1,1,1,2,3,2,"No",1,3,1,1,1,1,2,4,2,1,93,5571,19
-118.01462,1,1,1,1,37,2,3,2,"No",3,3,1,3,3,1,2,1,2,1,83,4437,11
-118.053753,1,1,2,2,14,2,3,2,"No",1,1,3,3,1,1,2,3,2,1,65,4304,15
-117.991372,2,1,1,1,13,2,1,2,"No",1,1,1,3,3,1,2,3,2,1,78,5347,2
-117.897367,1,1,2,1,45,2,1,1,"No",3,1,3,1,1,2,2,2,2,1,92,2761,1
-117.698319,1,1,1,1,1,2,1,2,"No",1,1,1,1,1,1,1,1,2,1,98,4620,1
-117.605618,1,1,1,1,6,2,1,2,"No",1,1,1,3,3,1,2,3,2,1,82,2898,1
-118.095645,1,2,1,1,8,2,3,2,"No",1,3,1,3,3,1,1,3,2,1,68,5546,2
-117.898722,1,1,2,2,6,2,1,1,"Yes",3,1,1,1,1,1,1,2,2,1,87,4914,1
-118.128164,2,2,2,1,3,2,3,2,"No",3,3,1,3,3,1,2,3,2,1,71,2715,1
-116.703729,1,1,1,1,1,2,1,1,"No",1,1,1,1,1,1,1,4,2,1,76,3238,1
-116.472863,2,1,1,1,1,2,1,1,"No",1,1,1,1,1,1,2,1,2,1,77,4884,8
-116.561917,1,1,1,1,41,2,1,2,"No",1,1,1,1,1,1,1,1,2,1,69,3407,2
-117.119009,2,1,1,2,9,2,1,1,"No",1,1,1,3,1,1,1,3,2,1,70,2688,2
-116.444601,2,2,2,1,43,2,3,2,"No",3,3,1,3,3,1,2,3,2,1,99,2505,1
-116.994608,1,1,2,1,33,2,1,2,"Yes",1,3,3,3,3,2,2,3,2,1,81,3824,1
-117.306043,2,1,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,88,2843,1
-117.256086,1,1,1,1,56,2,1,2,"No",3,1,1,1,1,1,2,3,2,1,72,5276,2
-117.25665,1,1,2,1,3,2,3,2,"No",1,1,1,1,1,1,2,2,2,1,78,2270,2
-116.967221,2,1,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,87,2072,2
-116.262854,2,1,2,2,5,2,3,2,"No",3,1,1,1,1,1,2,3,2,1,84,5124,1
-116.823091,1,1,2,2,1,1,2,1,"Yes",1,1,1,1,1,1,1,1,2,1,74,5171,1
-117.013454,2,1,2,1,70,2,3,2,"No",3,1,1,3,3,3,1,1,2,1,98,4794,1
-117.263628,1,1,1,1,48,2,3,2,"No",3,3,1,3,3,1,2,1,2,1,89,4956,2
-117.166036,1,2,1,1,13,2,3,2,"No",1,1,1,1,3,1,2,3,2,1,99,3363,2
-117.166877,1,1,2,1,24,2,3,2,"No",1,1,1,1,1,1,2,2,2,1,74,2325,2
-117.127409,1,2,2,1,27,2,1,2,"Yes",1,3,1,3,3,1,2,3,2,1,77,4853,1
-117.232376,2,2,1,1,25,2,3,2,"No",3,1,1,3,1,1,2,3,2,1,90,4849,1
-117.19938,1,2,1,1,22,2,3,2,"No",1,1,1,1,1,1,2,1,2,1,81,2407,1
-117.169052,2,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,1,4,2,1,84,3731,2
-117.116587,2,1,1,1,4,2,3,2,"No",1,1,1,1,1,1,2,3,2,1,73,3622,2
-117.05512,1,2,2,1,18,2,3,2,"No",1,1,3,3,3,1,1,1,2,1,68,5857,2
-117.07245,1,2,1,1,56,2,3,2,"No",3,3,3,3,3,2,2,3,2,1,91,4060,1
-117.134694,2,2,1,1,16,1,2,1,"No",3,1,1,3,1,1,2,4,2,1,92,5692,1
-117.202542,1,1,2,1,30,2,3,2,"No",3,1,3,3,1,1,2,2,2,1,94,5255,1
-116.237257,1,1,1,1,8,2,3,2,"No",1,1,1,3,3,1,1,1,2,1,95,5335,2
-116.291089,1,2,2,1,50,2,3,2,"No",3,1,1,3,1,1,2,3,2,1,87,5813,4
-116.977672,1,1,2,1,41,2,1,1,"No",3,1,3,1,3,2,2,1,2,1,65,2517,14
-116.76058,2,1,1,1,3,1,2,1,"Yes",3,1,1,1,1,1,2,4,2,1,70,2095,14
-115.497485,2,1,1,1,3,2,1,1,"No",3,1,1,1,1,1,2,4,2,1,73,5585,14
-116.250973,2,1,1,1,40,2,3,2,"No",3,3,1,3,3,1,2,2,2,1,93,2832,3
-115.60915,1,2,1,1,3,2,3,2,"No",1,1,1,1,1,1,2,2,2,1,83,3553,5
-115.152865,1,2,2,1,1,2,3,2,"No",1,1,1,1,1,1,2,3,2,1,94,2394,4
-115.662709,1,1,1,1,4,2,1,1,"Yes",3,1,3,1,1,1,2,4,2,1,90,5730,3
-115.886656,2,1,2,2,1,2,1,2,"No",1,1,1,1,1,1,2,4,2,1,82,3463,3
-115.689559,1,1,1,1,9,2,1,1,"No",1,1,1,1,1,1,2,1,2,1,87,2029,5
-114.717964,2,2,1,1,1,2,3,2,"No",1,1,1,1,1,1,2,3,2,1,97,5571,5
-116.654195,1,1,1,1,67,2,3,2,"Yes",3,3,1,3,1,1,2,2,2,1,70,5620,6
-117.122396,2,2,2,1,4,2,3,2,"No",1,1,1,1,1,1,2,4,2,1,77,5839,6
-118.24902,1,1,2,1,1,1,2,1,"No",3,1,1,1,1,1,2,3,1,0,27,3964,16
-118.246978,2,1,1,1,34,2,1,1,"Yes",1,3,1,1,1,2,1,4,1,0,61,3441,16
-118.310715,2,1,1,1,45,1,2,1,"Yes",1,3,3,1,1,2,1,1,1,0,66,4307,16
-118.28515,2,1,1,2,22,2,3,2,"No",3,1,1,3,1,1,2,2,1,0,43,4459,16
-118.346766,1,1,1,1,10,1,2,1,"Yes",1,1,1,1,1,1,1,4,1,0,51,2013,16
-118.240413,2,1,1,1,16,2,1,3,"No internet service",2,2,2,2,2,3,1,2,1,0,39,4726,16
-118.251977,2,1,2,1,58,2,3,2,"No",1,3,1,3,3,2,1,2,1,0,71,6432,16
-118.264495,1,1,2,1,69,2,3,2,"Yes",3,3,3,3,3,3,1,2,1,0,43,5141,16
-118.317236,1,1,1,1,52,2,1,3,"No internet service",2,2,2,2,2,2,1,4,1,0,35,5186,16
-118.33846,2,1,1,1,71,2,3,2,"Yes",1,3,1,3,3,3,1,1,1,0,73,4479,16
-118.239504,1,1,1,1,21,2,1,2,"No",3,3,1,1,3,1,2,3,1,0,57,5982,16
-118.200577,2,1,2,1,12,2,1,3,"No internet service",2,2,2,2,2,2,1,1,1,0,77,5279,16
-118.446333,1,1,2,1,58,2,3,1,"No",3,1,3,1,1,3,2,2,1,0,53,6407,16
-118.263804,2,1,2,2,49,2,1,1,"Yes",3,1,3,1,1,1,1,2,1,0,79,4986,16
-118.295647,1,1,1,1,30,2,1,1,"Yes",3,1,1,1,1,1,2,1,1,0,65,2725,16
-118.206617,2,1,2,1,72,2,3,1,"Yes",3,3,3,3,3,3,2,2,1,0,21,5974,16
-118.399613,2,2,2,1,2,2,1,2,"No",1,3,1,3,3,1,2,2,1,0,69,4449,16
-118.383843,1,1,2,1,27,2,1,1,"Yes",3,3,3,1,1,2,1,4,1,0,66,3213,16
-118.287596,2,2,1,1,1,2,1,1,"No",1,1,1,1,1,1,1,1,1,0,40,3144,16
-118.327168,1,1,2,1,72,2,3,2,"Yes",3,1,3,3,1,3,1,1,1,0,79,5915,16
-118.149953,1,1,1,1,46,2,1,2,"No",1,3,1,1,1,1,2,2,1,0,41,3395,16
-118.334081,2,1,2,1,10,2,1,1,"No",3,1,1,1,1,2,1,4,1,0,22,2392,16
-118.292061,1,1,2,1,70,2,3,1,"Yes",3,1,1,3,1,3,2,2,1,0,25,4715,16
-118.402447,1,1,2,1,17,2,1,3,"No internet service",2,2,2,2,2,2,1,4,1,0,64,3646,16
-118.362081,1,1,1,1,63,2,3,1,"Yes",3,3,3,3,1,3,2,2,1,0,70,4595,16
-118.308441,1,1,2,1,13,2,3,1,"Yes",3,1,3,3,1,1,2,3,1,0,41,2569,16
-118.491244,2,1,1,1,2,2,1,1,"No",3,1,1,1,1,1,1,4,1,0,57,3805,16
-118.222274,1,1,2,1,69,2,3,1,"Yes",1,3,3,1,1,3,2,2,1,0,62,5128,16
-118.249826,1,2,1,1,43,2,3,2,"No",3,1,1,3,1,1,2,3,1,0,52,2223,16
-118.308933,1,2,2,1,25,2,3,1,"Yes",1,1,3,3,1,1,2,2,1,0,25,3154,16
-118.423573,1,2,2,1,60,2,1,1,"Yes",3,3,3,1,3,2,2,2,1,0,59,5153,16
-118.430656,1,1,2,1,63,2,3,2,"Yes",1,1,1,3,3,2,2,2,1,0,79,4572,16
-118.413959,2,2,2,1,66,2,3,2,"No",3,3,3,3,3,2,2,3,1,0,74,4582,16
-118.328915,1,1,2,1,34,2,3,3,"No internet service",2,2,2,2,2,3,1,2,1,0,62,5408,16
-118.381061,1,1,1,1,72,2,3,2,"No",1,3,3,3,3,3,2,2,1,0,53,4708,16
-118.255178,1,1,2,1,47,2,3,2,"No",1,3,1,3,3,1,2,3,1,0,70,4488,16
-118.451629,2,1,1,1,60,2,3,2,"No",3,1,1,3,1,1,2,1,1,0,35,6292,16
-118.171368,2,1,2,1,72,1,2,1,"Yes",3,3,1,1,1,3,1,1,1,0,29,6091,16
-118.414338,1,1,2,1,18,2,1,1,"No",1,3,3,1,1,2,2,2,1,0,33,4948,16
-118.401508,1,1,1,1,3,2,1,1,"No",3,1,3,3,3,1,2,3,1,0,35,5387,16
-118.206459,1,1,1,1,31,2,1,1,"No",3,3,3,3,3,3,1,4,1,0,78,4984,16
-118.39704,2,1,1,1,10,2,1,2,"Yes",1,3,1,1,1,1,2,4,1,0,38,5983,16
-118.391902,2,1,1,1,1,2,1,1,"No",1,1,3,1,1,1,1,4,1,0,30,3178,16
-118.120993,1,1,2,1,52,2,1,3,"No internet service",2,2,2,2,2,2,2,3,1,0,26,5482,16
-118.128628,2,2,2,1,64,2,3,2,"Yes",1,3,3,3,3,3,2,1,1,0,69,4881,16
-118.140588,2,1,2,1,62,2,3,3,"No internet service",2,2,2,2,2,3,2,1,1,0,33,4444,16
-118.401554,1,1,1,2,3,2,1,1,"Yes",1,1,3,1,3,1,2,1,1,0,54,5613,16
-118.297967,1,2,1,1,56,2,3,2,"Yes",3,3,1,3,3,2,1,3,1,0,21,4463,16
-118.284077,1,1,1,1,46,2,1,1,"No",1,1,1,1,3,2,1,2,1,0,56,2867,16
-118.315697,1,1,2,2,8,2,1,1,"Yes",3,1,1,1,1,1,1,4,1,0,43,5614,16
-118.348083,2,2,1,1,30,2,1,1,"Yes",3,1,1,3,3,1,2,3,1,0,55,3033,16
-118.396336,1,1,2,1,45,2,3,3,"No internet service",2,2,2,2,2,2,2,2,1,0,78,5741,16
-118.351813,1,1,2,2,11,1,2,1,"Yes",1,1,1,3,3,1,1,3,1,0,28,3443,16
-118.705803,1,1,1,1,42,2,1,2,"No",3,3,3,3,3,1,2,1,1,0,37,4005,16
-118.831181,1,1,2,1,49,2,1,3,"No internet service",2,2,2,2,2,3,2,1,1,0,37,5422,16
-118.39737,2,1,1,1,9,2,3,2,"No",3,1,1,3,3,1,2,2,1,0,69,3540,16
-118.186565,1,1,2,1,35,2,1,1,"Yes",1,1,1,3,1,2,2,1,1,0,39,5255,16
-118.548306,1,1,2,1,48,2,1,3,"No internet service",2,2,2,2,2,3,1,1,1,0,25,4124,16
-118.367459,2,1,2,1,29,1,2,1,"No",1,1,1,3,1,1,1,4,1,0,62,3664,16
-118.192615,2,1,2,1,66,2,3,1,"Yes",1,3,3,3,3,3,2,4,1,0,24,5825,16
-118.61017,1,1,1,1,65,2,3,2,"Yes",3,3,1,3,3,1,2,2,1,0,38,5261,16
-118.479229,2,1,1,1,72,2,3,2,"No",3,3,1,3,3,3,2,1,1,0,54,5781,16
-118.439841,2,1,2,1,71,2,3,1,"Yes",3,1,3,1,1,2,2,2,1,0,26,4117,16
-118.359824,2,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,77,2710,16
-118.330905,1,1,2,2,1,2,1,3,"No internet service",2,2,2,2,2,1,1,3,1,0,26,5612,16
-118.493231,2,1,1,1,38,2,3,2,"No",1,3,3,3,1,2,1,1,1,0,63,4741,16
-118.503508,1,2,2,1,66,1,2,1,"No",3,3,1,3,1,2,1,1,1,0,28,6238,16
-118.474222,2,1,1,1,5,1,2,1,"No",1,1,1,1,1,1,1,4,1,0,61,4015,16
-118.314387,1,1,1,1,32,1,2,1,"Yes",1,1,1,1,1,2,1,4,1,0,60,3585,16
-118.353714,2,1,2,1,72,2,1,3,"No internet service",2,2,2,2,2,3,1,2,1,0,23,5234,16
-118.347957,1,1,1,1,52,2,1,1,"Yes",1,3,3,1,1,2,1,2,1,0,28,6078,16
-118.033683,1,1,1,1,43,2,1,2,"No",3,3,1,3,1,1,2,3,1,0,65,3826,16
-117.992066,1,1,2,1,64,1,2,1,"No",3,1,3,3,3,3,2,3,1,0,35,4850,16
-118.01208,2,1,2,2,3,2,1,2,"Yes",3,1,1,3,1,1,1,3,1,0,22,4648,16
-118.032222,1,1,1,1,36,1,2,1,"Yes",1,1,1,1,1,3,1,1,1,0,54,4871,16
-118.012204,1,1,1,1,41,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,59,5918,16
-117.993368,2,1,2,2,27,2,3,2,"No",3,1,3,1,1,1,2,2,1,0,28,3796,16
-118.039892,1,1,2,1,56,2,3,2,"No",1,3,1,3,3,2,2,2,1,0,43,4606,16
-118.038307,1,1,1,1,6,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,47,5346,16
-118.008961,1,1,2,2,7,2,1,1,"Yes",1,1,1,1,1,1,1,4,1,0,59,3097,16
-118.08263,2,1,1,1,33,2,1,2,"Yes",1,1,3,3,1,3,2,3,1,0,32,5087,16
-118.062611,2,1,2,1,72,2,3,3,"No internet service",2,2,2,2,2,3,2,1,1,0,59,5901,16
-117.995068,2,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,68,2484,16
-118.080637,2,2,1,1,71,1,2,1,"Yes",3,1,1,3,3,2,2,3,1,0,68,5372,16
-118.067402,1,1,1,1,13,2,3,2,"No",1,1,1,1,3,1,2,3,1,0,58,5886,16
-118.127289,2,1,1,1,67,2,1,1,"No",1,1,3,1,1,3,1,1,1,0,63,6064,16
-118.112532,1,1,1,1,43,2,3,3,"No internet service",2,2,2,2,2,3,2,2,1,0,79,2017,16
-118.078097,1,1,1,1,23,2,1,2,"Yes",1,1,1,1,1,1,2,1,1,0,29,2221,16
-118.074071,1,1,2,1,64,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,51,4557,16
-118.164432,1,2,2,1,72,2,3,1,"Yes",3,3,3,3,3,3,2,2,1,0,8,6102,16
-118.31448,1,1,2,1,61,2,3,2,"No",3,1,1,3,3,3,2,1,1,0,60,6311,16
-118.073596,2,2,2,1,71,2,3,3,"No internet service",2,2,2,2,2,3,1,1,1,0,52,4329,16
